-8.003	3.01169e-21
-7.998	2.82207e-21
-7.993	2.64024e-21
-7.988	2.46589e-21
-7.983	2.29874e-21
-7.978	2.13849e-21
-7.973	1.98486e-21
-7.968	1.83761e-21
-7.963	1.69647e-21
-7.958	1.56121e-21
-7.953	1.43159e-21
-7.948	1.30738e-21
-7.943	1.18839e-21
-7.938	1.0744e-21
-7.933	9.65207e-22
-7.928	8.60635e-22
-7.923	7.60498e-22
-7.918	6.64621e-22
-7.913	5.72837e-22
-7.908	4.84987e-22
-7.903	4.00916e-22
-7.898	3.20475e-22
-7.893	2.43523e-22
-7.888	1.69923e-22
-7.883	9.95441e-23
-7.878	3.22601e-23
-7.873	-3.20501e-23
-7.868	-9.35026e-23
-7.863	-1.52209e-22
-7.858	-2.08277e-22
-7.853	-2.6181e-22
-7.848	-3.12906e-22
-7.843	-3.61661e-22
-7.838	-4.08166e-22
-7.833	-4.5251e-22
-7.828	-4.94776e-22
-7.823	-5.35047e-22
-7.818	-5.73399e-22
-7.813	-6.09909e-22
-7.808	-6.44648e-22
-7.803	-6.77686e-22
-7.798	-7.0909e-22
-7.793	-7.38923e-22
-7.788	-7.67247e-22
-7.783	-7.94121e-22
-7.778	-8.19603e-22
-7.77299	-8.43748e-22
-7.76799	-8.66607e-22
-7.76299	-8.88231e-22
-7.75799	-9.0867e-22
-7.75299	-9.2797e-22
-7.74799	-9.46177e-22
-7.74299	-9.63332e-22
-7.73799	-9.7948e-22
-7.73299	-9.94658e-22
-7.72799	-1.00891e-21
-7.72299	-1.02226e-21
-7.71799	-1.03476e-21
-7.71299	-1.04644e-21
-7.70799	-1.05732e-21
-7.70299	-1.06745e-21
-7.69799	-1.07685e-21
-7.69299	-1.08555e-21
-7.68799	-1.09358e-21
-7.68299	-1.10097e-21
-7.67799	-1.10774e-21
-7.67299	-1.11393e-21
-7.66799	-1.11954e-21
-7.66299	-1.12461e-21
-7.65799	-1.12916e-21
-7.65299	-1.13321e-21
-7.64799	-1.13678e-21
-7.64299	-1.13989e-21
-7.63799	-1.14257e-21
-7.63299	-1.14482e-21
-7.62799	-1.14666e-21
-7.62299	-1.14813e-21
-7.61799	-1.14922e-21
-7.61299	-1.14996e-21
-7.60799	-1.15036e-21
-7.60299	-1.15043e-21
-7.59799	-1.1502e-21
-7.59299	-1.14967e-21
-7.58799	-1.14885e-21
-7.58299	-1.14777e-21
-7.57799	-1.14643e-21
-7.57299	-1.14484e-21
-7.56799	-1.14301e-21
-7.56299	-1.14096e-21
-7.55799	-1.1387e-21
-7.55299	-1.13623e-21
-7.54799	-1.13357e-21
-7.54299	-1.13072e-21
-7.53799	-1.1277e-21
-7.53299	-1.12451e-21
-7.52799	-1.12115e-21
-7.52299	-1.11765e-21
-7.51799	-1.114e-21
-7.51299	-1.11021e-21
-7.50799	-1.1063e-21
-7.50299	-1.10226e-21
-7.49799	-1.0981e-21
-7.49299	-1.09384e-21
-7.48799	-1.08947e-21
-7.48299	-1.085e-21
-7.47799	-1.08043e-21
-7.47299	-1.07578e-21
-7.46799	-1.07105e-21
-7.46299	-1.06624e-21
-7.45799	-1.06136e-21
-7.45299	-1.05641e-21
-7.44799	-1.05139e-21
-7.44299	-1.04632e-21
-7.43799	-1.04119e-21
-7.43299	-1.036e-21
-7.42799	-1.03077e-21
-7.42299	-1.0255e-21
-7.41799	-1.02018e-21
-7.41299	-1.01483e-21
-7.40799	-1.00944e-21
-7.40299	-1.00402e-21
-7.39799	-9.9857e-22
-7.39299	-9.93096e-22
-7.38799	-9.87599e-22
-7.38299	-9.82081e-22
-7.37799	-9.76545e-22
-7.37299	-9.70993e-22
-7.36799	-9.65428e-22
-7.36299	-9.59852e-22
-7.35799	-9.54267e-22
-7.35299	-9.48674e-22
-7.34799	-9.43077e-22
-7.34299	-9.37476e-22
-7.33799	-9.31873e-22
-7.33298	-9.26271e-22
-7.32798	-9.2067e-22
-7.32298	-9.15073e-22
-7.31798	-9.0948e-22
-7.31298	-9.03893e-22
-7.30798	-8.98314e-22
-7.30298	-8.92743e-22
-7.29798	-8.87183e-22
-7.29298	-8.81633e-22
-7.28798	-8.76096e-22
-7.28298	-8.70572e-22
-7.27798	-8.65063e-22
-7.27298	-8.59568e-22
-7.26798	-8.5409e-22
-7.26298	-8.48629e-22
-7.25798	-8.43186e-22
-7.25298	-8.37762e-22
-7.24798	-8.32357e-22
-7.24298	-8.26973e-22
-7.23798	-8.21609e-22
-7.23298	-8.16267e-22
-7.22798	-8.10947e-22
-7.22298	-8.0565e-22
-7.21798	-8.00375e-22
-7.21298	-7.95125e-22
-7.20798	-7.89899e-22
-7.20298	-7.84697e-22
-7.19798	-7.79521e-22
-7.19298	-7.7437e-22
-7.18798	-7.69245e-22
-7.18298	-7.64147e-22
-7.17798	-7.59074e-22
-7.17298	-7.54029e-22
-7.16798	-7.49011e-22
-7.16298	-7.44021e-22
-7.15798	-7.39058e-22
-7.15298	-7.34123e-22
-7.14798	-7.29216e-22
-7.14298	-7.24338e-22
-7.13798	-7.19488e-22
-7.13298	-7.14666e-22
-7.12798	-7.09874e-22
-7.12298	-7.0511e-22
-7.11798	-7.00375e-22
-7.11298	-6.9567e-22
-7.10798	-6.90994e-22
-7.10298	-6.86347e-22
-7.09798	-6.8173e-22
-7.09298	-6.77141e-22
-7.08798	-6.72583e-22
-7.08298	-6.68054e-22
-7.07798	-6.63554e-22
-7.07298	-6.59084e-22
-7.06798	-6.54643e-22
-7.06298	-6.50232e-22
-7.05798	-6.45851e-22
-7.05298	-6.41499e-22
-7.04798	-6.37176e-22
-7.04298	-6.32883e-22
-7.03798	-6.28619e-22
-7.03298	-6.24384e-22
-7.02798	-6.20179e-22
-7.02298	-6.16003e-22
-7.01798	-6.11856e-22
-7.01298	-6.07738e-22
-7.00798	-6.03649e-22
-7.00298	-5.99588e-22
-6.99798	-5.95557e-22
