-7.003	2.70304e-20
-6.998	2.60971e-20
-6.993	2.51877e-20
-6.988	2.43016e-20
-6.983	2.34382e-20
-6.978	2.25968e-20
-6.973	2.1777e-20
-6.968	2.09782e-20
-6.963	2.01998e-20
-6.958	1.94413e-20
-6.953	1.87023e-20
-6.948	1.79821e-20
-6.943	1.72803e-20
-6.938	1.65965e-20
-6.933	1.59302e-20
-6.928	1.5281e-20
-6.923	1.46484e-20
-6.918	1.40319e-20
-6.913	1.34313e-20
-6.908	1.2846e-20
-6.903	1.22758e-20
-6.898	1.17201e-20
-6.893	1.11787e-20
-6.888	1.06513e-20
-6.883	1.01373e-20
-6.878	9.63657e-21
-6.873	9.1487e-21
-6.868	8.67339e-21
-6.863	8.21031e-21
-6.858	7.75917e-21
-6.853	7.31966e-21
-6.848	6.89151e-21
-6.843	6.47441e-21
-6.838	6.06811e-21
-6.833	5.67233e-21
-6.828	5.28681e-21
-6.823	4.9113e-21
-6.818	4.54554e-21
-6.813	4.18931e-21
-6.808	3.84237e-21
-6.803	3.50447e-21
-6.798	3.17542e-21
-6.79299	2.85497e-21
-6.78799	2.54294e-21
-6.78299	2.2391e-21
-6.77799	1.94326e-21
-6.77299	1.65521e-21
-6.76799	1.37478e-21
-6.76299	1.10178e-21
-6.75799	8.36017e-22
-6.75299	5.77322e-22
-6.74799	3.25521e-22
-6.74299	8.04461e-23
-6.73799	-1.58066e-22
-6.73299	-3.90174e-22
-6.72799	-6.16035e-22
-6.72299	-8.358e-22
-6.71799	-1.04962e-21
-6.71299	-1.25763e-21
-6.70799	-1.45998e-21
-6.70299	-1.6568e-21
-6.69799	-1.84823e-21
-6.69299	-2.0344e-21
-6.68799	-2.21543e-21
-6.68299	-2.39145e-21
-6.67799	-2.56258e-21
-6.67299	-2.72894e-21
-6.66799	-2.89064e-21
-6.66299	-3.0478e-21
-6.65799	-3.20052e-21
-6.65299	-3.34891e-21
-6.64799	-3.49308e-21
-6.64299	-3.63312e-21
-6.63799	-3.76914e-21
-6.63299	-3.90123e-21
-6.62799	-4.02949e-21
-6.62299	-4.15401e-21
-6.61799	-4.27488e-21
-6.61299	-4.39218e-21
-6.60799	-4.506e-21
-6.60299	-4.61643e-21
-6.59799	-4.72355e-21
-6.59299	-4.82743e-21
-6.58799	-4.92816e-21
-6.58299	-5.0258e-21
-6.57799	-5.12044e-21
-6.57299	-5.21215e-21
-6.56799	-5.30099e-21
-6.56299	-5.38703e-21
-6.55799	-5.47034e-21
-6.55299	-5.551e-21
-6.54799	-5.62905e-21
-6.54299	-5.70456e-21
-6.53799	-5.7776e-21
-6.53299	-5.84822e-21
-6.52799	-5.91649e-21
-6.52299	-5.98245e-21
-6.51799	-6.04616e-21
-6.51299	-6.10768e-21
-6.50799	-6.16706e-21
-6.50299	-6.22435e-21
-6.49799	-6.27961e-21
-6.49299	-6.33287e-21
-6.48799	-6.38419e-21
-6.48299	-6.43362e-21
-6.47799	-6.48119e-21
-6.47299	-6.52696e-21
-6.46799	-6.57097e-21
-6.46299	-6.61327e-21
-6.45799	-6.65388e-21
-6.45299	-6.69286e-21
-6.44799	-6.73024e-21
-6.44299	-6.76606e-21
-6.43799	-6.80036e-21
-6.43299	-6.83318e-21
-6.42799	-6.86455e-21
-6.42299	-6.89451e-21
-6.41799	-6.92309e-21
-6.41299	-6.95032e-21
-6.40799	-6.97624e-21
-6.40299	-7.00089e-21
-6.39799	-7.02428e-21
-6.39299	-7.04646e-21
-6.38799	-7.06745e-21
-6.38299	-7.08728e-21
-6.37799	-7.10598e-21
-6.37299	-7.12358e-21
-6.36799	-7.1401e-21
-6.36299	-7.15558e-21
-6.35799	-7.17003e-21
-6.35298	-7.18348e-21
-6.34798	-7.19597e-21
-6.34298	-7.2075e-21
-6.33798	-7.21811e-21
-6.33298	-7.22782e-21
-6.32798	-7.23665e-21
-6.32298	-7.24462e-21
-6.31798	-7.25175e-21
-6.31298	-7.25808e-21
-6.30798	-7.26361e-21
-6.30298	-7.26836e-21
-6.29798	-7.27236e-21
-6.29298	-7.27563e-21
-6.28798	-7.27818e-21
-6.28298	-7.28003e-21
-6.27798	-7.28121e-21
-6.27298	-7.28172e-21
-6.26798	-7.28159e-21
-6.26298	-7.28082e-21
-6.25798	-7.27945e-21
-6.25298	-7.27748e-21
-6.24798	-7.27493e-21
-6.24298	-7.27182e-21
-6.23798	-7.26815e-21
-6.23298	-7.26395e-21
-6.22798	-7.25923e-21
-6.22298	-7.254e-21
-6.21798	-7.24828e-21
-6.21298	-7.24207e-21
-6.20798	-7.2354e-21
-6.20298	-7.22827e-21
-6.19798	-7.2207e-21
-6.19298	-7.2127e-21
-6.18798	-7.20428e-21
-6.18298	-7.19546e-21
-6.17798	-7.18624e-21
-6.17298	-7.17663e-21
-6.16798	-7.16665e-21
