-7.003	7.86699e-20
-6.998	7.6738e-20
-6.993	7.4851e-20
-6.988	7.3008e-20
-6.983	7.12077e-20
-6.978	6.94492e-20
-6.973	6.77314e-20
-6.968	6.60534e-20
-6.963	6.44141e-20
-6.958	6.28127e-20
-6.953	6.12482e-20
-6.948	5.97198e-20
-6.943	5.82265e-20
-6.938	5.67675e-20
-6.933	5.53421e-20
-6.928	5.39493e-20
-6.923	5.25884e-20
-6.918	5.12587e-20
-6.913	4.99594e-20
-6.908	4.86898e-20
-6.903	4.74492e-20
-6.898	4.62368e-20
-6.893	4.50521e-20
-6.888	4.38943e-20
-6.883	4.27628e-20
-6.878	4.16571e-20
-6.873	4.05765e-20
-6.868	3.95203e-20
-6.863	3.84881e-20
-6.858	3.74793e-20
-6.853	3.64933e-20
-6.848	3.55296e-20
-6.843	3.45877e-20
-6.838	3.36671e-20
-6.833	3.27672e-20
-6.828	3.18876e-20
-6.823	3.10278e-20
-6.818	3.01874e-20
-6.813	2.93659e-20
-6.808	2.85629e-20
-6.803	2.7778e-20
-6.798	2.70106e-20
-6.79299	2.62605e-20
-6.78799	2.55273e-20
-6.78299	2.48105e-20
-6.77799	2.41097e-20
-6.77299	2.34247e-20
-6.76799	2.2755e-20
-6.76299	2.21003e-20
-6.75799	2.14603e-20
-6.75299	2.08346e-20
-6.74799	2.02229e-20
-6.74299	1.96248e-20
-6.73799	1.90402e-20
-6.73299	1.84686e-20
-6.72799	1.79098e-20
-6.72299	1.73635e-20
-6.71799	1.68294e-20
-6.71299	1.63072e-20
-6.70799	1.57967e-20
-6.70299	1.52976e-20
-6.69799	1.48096e-20
-6.69299	1.43325e-20
-6.68799	1.38661e-20
-6.68299	1.34101e-20
-6.67799	1.29643e-20
-6.67299	1.25284e-20
-6.66799	1.21023e-20
-6.66299	1.16857e-20
-6.65799	1.12784e-20
-6.65299	1.08802e-20
-6.64799	1.0491e-20
-6.64299	1.01104e-20
-6.63799	9.73833e-21
-6.63299	9.3746e-21
-6.62799	9.019e-21
-6.62299	8.67138e-21
-6.61799	8.33154e-21
-6.61299	7.99931e-21
-6.60799	7.67454e-21
-6.60299	7.35706e-21
-6.59799	7.04671e-21
-6.59299	6.74333e-21
-6.58799	6.44676e-21
-6.58299	6.15688e-21
-6.57799	5.87351e-21
-6.57299	5.59654e-21
-6.56799	5.32581e-21
-6.56299	5.06118e-21
-6.55799	4.80254e-21
-6.55299	4.54975e-21
-6.54799	4.30267e-21
-6.54299	4.0612e-21
-6.53799	3.8252e-21
-6.53299	3.59456e-21
-6.52799	3.36916e-21
-6.52299	3.14889e-21
-6.51799	2.93364e-21
-6.51299	2.72331e-21
-6.50799	2.51778e-21
-6.50299	2.31695e-21
-6.49799	2.12073e-21
-6.49299	1.92901e-21
-6.48799	1.74169e-21
-6.48299	1.55869e-21
-6.47799	1.37991e-21
-6.47299	1.20525e-21
-6.46799	1.03464e-21
-6.46299	8.67987e-22
-6.45799	7.05203e-22
-6.45299	5.46208e-22
-6.44799	3.90921e-22
-6.44299	2.39262e-22
-6.43799	9.11556e-23
-6.43299	-5.34747e-23
-6.42799	-1.94702e-22
-6.42299	-3.326e-22
-6.41799	-4.67238e-22
-6.41299	-5.98686e-22
-6.40799	-7.2701e-22
-6.40299	-8.52278e-22
-6.39799	-9.74554e-22
-6.39299	-1.0939e-21
-6.38799	-1.21038e-21
-6.38299	-1.32406e-21
-6.37799	-1.43498e-21
-6.37299	-1.54322e-21
-6.36799	-1.64883e-21
-6.36299	-1.75186e-21
-6.35799	-1.85237e-21
-6.35298	-1.95041e-21
-6.34798	-2.04603e-21
-6.34298	-2.13929e-21
-6.33798	-2.23023e-21
-6.33298	-2.3189e-21
-6.32798	-2.40535e-21
-6.32298	-2.48963e-21
-6.31798	-2.57178e-21
-6.31298	-2.65185e-21
-6.30798	-2.72988e-21
-6.30298	-2.80592e-21
-6.29798	-2.88e-21
-6.29298	-2.95217e-21
-6.28798	-3.02247e-21
-6.28298	-3.09093e-21
-6.27798	-3.1576e-21
-6.27298	-3.22251e-21
-6.26798	-3.2857e-21
-6.26298	-3.34721e-21
-6.25798	-3.40706e-21
-6.25298	-3.46531e-21
-6.24798	-3.52197e-21
-6.24298	-3.57709e-21
-6.23798	-3.63069e-21
-6.23298	-3.68281e-21
-6.22798	-3.73348e-21
-6.22298	-3.78273e-21
-6.21798	-3.83059e-21
-6.21298	-3.87708e-21
-6.20798	-3.92225e-21
-6.20298	-3.9661e-21
-6.19798	-4.00868e-21
-6.19298	-4.05001e-21
-6.18798	-4.09012e-21
-6.18298	-4.12902e-21
-6.17798	-4.16675e-21
-6.17298	-4.20334e-21
-6.16798	-4.2388e-21
-6.16298	-4.27316e-21
-6.15798	-4.30644e-21
-6.15298	-4.33866e-21
-6.14798	-4.36986e-21
-6.14298	-4.40004e-21
-6.13798	-4.42923e-21
-6.13298	-4.45746e-21
-6.12798	-4.48474e-21
-6.12298	-4.51109e-21
-6.11798	-4.53653e-21
-6.11298	-4.56109e-21
-6.10798	-4.58477e-21
-6.10298	-4.6076e-21
-6.09798	-4.6296e-21
-6.09298	-4.65079e-21
-6.08798	-4.67117e-21
-6.08298	-4.69078e-21
-6.07798	-4.70962e-21
-6.07298	-4.72771e-21
-6.06798	-4.74507e-21
-6.06298	-4.76171e-21
-6.05798	-4.77766e-21
-6.05298	-4.79291e-21
-6.04798	-4.8075e-21
-6.04298	-4.82143e-21
-6.03798	-4.83471e-21
-6.03298	-4.84737e-21
-6.02798	-4.85941e-21
-6.02298	-4.87085e-21
-6.01798	-4.88171e-21
-6.01298	-4.89198e-21
-6.00798	-4.90169e-21
-6.00298	-4.91086e-21
-5.99798	-4.91948e-21
-5.99298	-4.92757e-21
-5.98798	-4.93515e-21
-5.98298	-4.94222e-21
-5.97798	-4.94881e-21
-5.97298	-4.9549e-21
-5.96798	-4.96053e-21
-5.96298	-4.96569e-21
-5.95798	-4.97041e-21
-5.95298	-4.97468e-21
-5.94798	-4.97852e-21
-5.94298	-4.98194e-21
-5.93798	-4.98494e-21
-5.93298	-4.98755e-21
-5.92798	-4.98976e-21
-5.92298	-4.99158e-21
-5.91797	-4.99303e-21
-5.91297	-4.9941e-21
-5.90797	-4.99482e-21
-5.90297	-4.99519e-21
-5.89797	-4.99521e-21
-5.89297	-4.9949e-21
-5.88797	-4.99426e-21
-5.88297	-4.9933e-21
-5.87797	-4.99203e-21
-5.87297	-4.99045e-21
-5.86797	-4.98857e-21
-5.86297	-4.9864e-21
-5.85797	-4.98394e-21
-5.85297	-4.98121e-21
-5.84797	-4.9782e-21
-5.84297	-4.97493e-21
-5.83797	-4.9714e-21
-5.83297	-4.96762e-21
-5.82797	-4.96359e-21
-5.82297	-4.95931e-21
-5.81797	-4.95481e-21
-5.81297	-4.95007e-21
-5.80797	-4.94511e-21
-5.80297	-4.93993e-21
-5.79797	-4.93454e-21
-5.79297	-4.92894e-21
-5.78797	-4.92314e-21
-5.78297	-4.91714e-21
-5.77797	-4.91095e-21
-5.77297	-4.90457e-21
-5.76797	-4.898e-21
-5.76297	-4.89126e-21
-5.75797	-4.88435e-21
-5.75297	-4.87726e-21
-5.74797	-4.87001e-21
-5.74297	-4.8626e-21
-5.73797	-4.85503e-21
-5.73297	-4.84731e-21
-5.72797	-4.83944e-21
-5.72297	-4.83142e-21
-5.71797	-4.82327e-21
-5.71297	-4.81497e-21
-5.70797	-4.80655e-21
-5.70297	-4.79799e-21
-5.69797	-4.78931e-21
-5.69297	-4.78051e-21
-5.68797	-4.77158e-21
-5.68297	-4.76254e-21
-5.67797	-4.75339e-21
-5.67297	-4.74413e-21
-5.66797	-4.73477e-21
-5.66297	-4.7253e-21
-5.65797	-4.71573e-21
-5.65297	-4.70606e-21
-5.64797	-4.6963e-21
-5.64297	-4.68645e-21
-5.63797	-4.67651e-21
-5.63297	-4.66648e-21
-5.62797	-4.65637e-21
-5.62297	-4.64618e-21
-5.61797	-4.63591e-21
-5.61297	-4.62557e-21
-5.60797	-4.61515e-21
-5.60297	-4.60467e-21
-5.59797	-4.59411e-21
-5.59297	-4.58349e-21
